config_1,config_2,networks,mean_tau_b,mean_abs_tau_b,median_tau_b,min_tau_b,max_tau_b,min_abs_tau_b,mean_spearman,mean_pearson,domain_balanced_tau_b,mean_tau_without_kite,networks_abs_tau_ge_099,mean_raw_tie_sensitivity,max_raw_tie_sensitivity
load,random_walk,19,0.6820630698841744,0.6820630698841744,0.705711519845111,0.487950036474267,0.812817344593504,0.487950036474267,0.8200424640540596,0.632942284423292,0.6397439783082564,0.6928471272958359,0,0.0014784663895213799,0.005664857329861994
load,spanning_tree,19,0.6820630698841744,0.6820630698841744,0.705711519845111,0.487950036474267,0.812817344593504,0.487950036474267,0.8200424640540596,0.8444997908602925,0.6397439783082564,0.6928471272958359,0,0.0025123209763319547,0.011256666096311041
community_hub_bridge,harary,19,0.6820401555876584,0.6820401555876584,0.676729195245777,0.503325057421004,0.838707522497283,0.503325057421004,0.8233008561879057,0.8486448877159548,0.6578180502521926,0.678098314868305,0,0.0013391896842297878,0.015499333974786977
resistance_curvature,voterank_plus,14,-0.6820091996383665,0.6820091996383665,-0.6791092784503605,-0.874083041833649,-0.519422523570277,0.519422523570277,-0.8442431560187781,-0.7486008061216737,-0.7036513646214859,-0.6672342887002679,0,0.006330209890600291,0.062884103948884
beta_measure,two_way_rw,14,0.6818330896581946,0.6818330896581946,0.7017776668457689,0.36147201953391,0.81275582336547,0.36147201953391,0.8314554241615608,0.8076923451187802,0.6076185451522623,0.7064762488985241,0,0.0014509910498268616,0.016085986335822033
communicability_betweenness,lac,18,0.6817689048781687,0.6817689048781687,0.7053735898796105,0.12739983374859,0.88889036348768,0.12739983374859,0.8259441830428318,0.711297758341537,0.5888066451720828,0.6999615248245424,0,0.0029824487188974524,0.012630619756940964
communicability_betweenness,redundancy,18,0.6817689048781687,0.6817689048781687,0.7053735898796105,0.12739983374859,0.88889036348768,0.12739983374859,0.8259441830428318,0.711297758341537,0.5888066451720828,0.6999615248245424,0,0.0029824487188974524,0.012630619756940964
betweenness,graph_regularization,19,0.6816983918663841,0.6816983918663841,0.706043956043956,0.390360029179413,0.812817344593504,0.390360029179413,0.8226173096903604,0.7741258533328688,0.632513324867198,0.6978838564601048,0,0.0021645086042463672,0.010939533834774973
graph_regularization,percolation,19,0.6816983918663841,0.6816983918663841,0.706043956043956,0.390360029179413,0.812817344593504,0.390360029179413,0.8226173096903604,0.7741258533328688,0.632513324867198,0.6978838564601048,0,0.002023969110841891,0.008269283460089927
degree,infection,10,0.6816710081112314,0.6914300088407168,0.7434562639651474,-0.0487950036474267,0.910521163427182,0.0487950036474267,0.7996014276978402,0.6864968894546055,0.5184982932269121,0.7628338983066378,0,0.00011554076414440617,0.0006071865887999905
expected_influence_1,infection,10,0.6816710081112314,0.6914300088407168,0.7434562639651474,-0.0487950036474267,0.910521163427182,0.0487950036474267,0.7996014276978402,0.6864968894546055,0.5184982932269121,0.7628338983066378,0,0.00011554076414440617,0.0006071865887999905
infection,map_equation,10,0.6816710081112314,0.6914300088407168,0.7434562639651474,-0.0487950036474267,0.910521163427182,0.0487950036474267,0.7996014276978402,0.6984833192239567,0.5184982932269121,0.7628338983066378,0,0.007019334410044403,0.04134991517783798
infection,strength,10,0.6816710081112314,0.6914300088407168,0.7434562639651474,-0.0487950036474267,0.910521163427182,0.0487950036474267,0.7996014276978402,0.6864968894546055,0.5184982932269121,0.7628338983066378,0,0.00011554076414440617,0.0006071865887999905
bridging_coefficient,nonbacktracking,19,-0.6815554630866413,0.6815554630866413,-0.70230607966457,-0.84,-0.423357664233577,0.423357664233577,-0.8391728101527838,-0.60934129681893,-0.6589550850322287,-0.6744461105067986,0,0.002183602993171733,0.027862976741914958
malatya,nonbacktracking,19,0.6815554630866413,0.6815554630866413,0.70230607966457,0.423357664233577,0.84,0.423357664233577,0.8391728101527838,0.7427037808718684,0.6589550850322287,0.6744461105067986,0,0.002183602993171733,0.027862976741914958
current_flow_betweenness,hybrid_global_structure,19,0.681515164968433,0.681515164968433,0.684065934065934,0.380952380952381,0.853310335187925,0.380952380952381,0.819960571992849,0.8576008631740003,0.6372367961536981,0.6982130974137691,0,0.0037963041196321773,0.024738906616496026
enrenew,global_structure,19,0.6814604834548103,0.6814604834548103,0.722995418292567,0.352380952380952,0.86751504032555,0.352380952380952,0.8250596890916881,0.7804300116898212,0.6366051714842559,0.6733150285794761,0,0.0003801377114085283,0.007222616516762037
community_mediator,s_shell,19,0.681446761856444,0.681446761856444,0.692417762116957,0.409461512426663,0.841614948137274,0.409461512426663,0.8088045502600736,0.5958891884798743,0.5996577661159865,0.6965570534914319,0,0.0004974351129539876,0.0023735123172279327
authority,local_dimension,19,-0.6814323326001749,0.6814323326001749,-0.694663205431665,-0.921939117747506,-0.362342194656802,0.362342194656802,-0.8062229955022744,-0.8530727807057422,-0.6734123480877074,-0.6690251341467454,0,0.001703113570731309,0.030678862928255946
constraint,nonbacktracking,19,-0.6814235209550251,0.6814235209550251,-0.726366399262571,-0.855218855218855,-0.323636363636364,0.323636363636364,-0.8198766802800728,-0.7796084619739899,-0.6605843616035662,-0.6981163620662831,0,0.0009471163691388328,0.00875869679299296
local_dimension,nonbacktracking,19,-0.6814066718067995,0.6814066718067995,-0.694663205431665,-0.918433645816908,-0.377131671989733,0.377131671989733,-0.8088796066895602,-0.851619276069906,-0.6777933437460266,-0.6689980477537381,0,0.0014176438724564264,0.02080190488335798
centroid,two_way_rw,14,0.6813647810930425,0.6813647810930425,0.679112079093469,0.506060827347474,0.809951898365622,0.506060827347474,0.8174337716211332,0.7986576767734979,0.6147305269993371,0.6948497006119324,0,0.0,0.0
hindex_strength,local_dimension_fixed,19,-0.6813421663319813,0.6813421663319813,-0.782350582927913,-0.876755651604266,-0.138323750077661,0.138323750077661,-0.7795721739787579,-0.6494170033112677,-0.5470875353134272,-0.7005606090934821,0,0.0,0.0
lobby,local_dimension_fixed,19,-0.6813421663319813,0.6813421663319813,-0.782350582927913,-0.876755651604266,-0.138323750077661,0.138323750077661,-0.7795721739787579,-0.6494170033112677,-0.5470875353134272,-0.7005606090934821,0,0.0,0.0
community_hub_bridge,modified_expected_force,19,0.6812919866535554,0.6812919866535554,0.679450885718737,0.475918650890029,0.833694005643375,0.475918650890029,0.8320945916498627,0.8616766132721652,0.6866614616986121,0.6746940209637795,0,0.0,0.0
global_structure,local_dimension_fixed,19,-0.6812705944338926,0.6812705944338926,-0.785527510394945,-0.959406589164038,-0.0386514023768299,0.0386514023768299,-0.7574392430272674,-0.7581762846746991,-0.5065356169208708,-0.6892997918956815,0,0.0008224564408836343,0.015626672376789053
effective_size,hindex_strength,19,0.6812523024652141,0.6812523024652141,0.662922952359812,0.536989171432405,0.901950198074131,0.536989171432405,0.8086584084145862,0.6372978721809733,0.6682913071484116,0.6872363562312591,0,0.003801628485760851,0.048981521933062044
effective_size,lobby,19,0.6812523024652141,0.6812523024652141,0.662922952359812,0.536989171432405,0.901950198074131,0.536989171432405,0.8086584084145862,0.6372978721809733,0.6682913071484116,0.6872363562312591,0,0.003801628485760851,0.048981521933062044
beta_measure,linerank,14,0.681227602637856,0.681227602637856,0.6918498168498171,0.490407286363818,0.813455657492355,0.490407286363818,0.8300228925261955,0.9416684939508334,0.6523172595840676,0.6823476746356398,0,0.006455036650418224,0.05287176114324099
centroid,topological_coefficient,19,-0.6811911326255202,0.6811911326255202,-0.689208132057047,-0.880047631249813,-0.411495563701927,0.411495563701927,-0.8053289679525254,-0.7923087334116012,-0.6386265685746486,-0.68993455533752,0,0.0,0.0
comm_centrality,current_flow_betweenness,19,0.6811243794871609,0.6811243794871609,0.682993942568952,0.463626954614581,0.87439259507957,0.463626954614581,0.8290220789428843,0.7696889507095752,0.6613472347148401,0.690850840744722,0,0.009646991961276432,0.08382585462883801
two_way_rw,weighted_leaderrank,14,0.6809987133553922,0.6809987133553922,0.7020513308606805,0.511495754602855,0.795238442974602,0.511495754602855,0.8308010270302306,0.8537177765305822,0.6975671493541833,0.6722110418462222,0,0.0017031255080277188,0.009301354395859995
collective_influence,node_contraction_improved,8,0.6809796764877512,0.6809796764877512,0.765248737481058,0.291439463438584,0.879567901665183,0.291439463438584,0.7717223349292458,0.5143973791904767,0.6430910930718329,0.721048067492086,0,0.0016685465762283774,0.004748105577524031
constraint,x_degree,19,-0.6808477819485016,0.6808477819485016,-0.707021874669127,-0.847515043806924,-0.36147201953391,0.36147201953391,-0.8208864190194258,-0.6999671454449744,-0.6697419014453999,-0.6985908798604233,0,3.185347297736469e-05,0.0006052159865699291
infection,weighted_h_index,10,0.6807633801629303,0.6807633801629303,0.7430112753584055,0.100125234864352,0.863079131428528,0.100125234864352,0.812891052974011,0.8457538244249615,0.5899950123223453,0.7452787296405501,0,0.00012500104550818846,0.0006864254558519578
laplacian,truss,18,0.6807373155601162,0.6807373155601162,0.6889130282320195,0.500061046334395,0.82183713781021,0.500061046334395,0.8008423509052081,0.623090896739821,0.6887626295825784,0.6772505182459492,0,0.0,0.0
bottleneck,delta_betweenness,19,0.6806999384868632,0.6806999384868632,0.72106340389208,0.444968388742356,0.961120016912343,0.444968388742356,0.7954912962107328,0.8727036479161064,0.7685691259501514,0.6651210452410031,0,0.0019862894755633643,0.03773950003570392
pagerank,s_shell,19,0.6806246854009863,0.6806246854009863,0.688208044373204,0.50395263067897,0.769878382895045,0.50395263067897,0.8252308442439606,0.6263450766996612,0.6623525696894391,0.6904397995522094,0,0.0017710213308059423,0.017088135118822012
entropy_variation_degree,neighborhood_connectivity,19,-0.6805653946075192,0.6805653946075192,-0.753302986288026,-0.90893760539629,-0.14638501094228,0.14638501094228,-0.7772266443462978,-0.77023564601715,-0.5014832066769399,-0.7102420825889213,0,0.000334338027735736,0.005366169746046978
graph_regularization,load,19,0.6804862740203438,0.6804862740203438,0.705711519845111,0.390360029179413,0.812817344593504,0.390360029179413,0.8211775394954464,0.7741593902258431,0.6314738663297406,0.6966043987337288,0,0.0021927201470559013,0.007182309681604937
authority,bridging_coefficient,19,-0.6804611063515362,0.6804611063515362,-0.703703703703704,-0.84,-0.437956204379562,0.437956204379562,-0.8399054069910724,-0.585387618757998,-0.650406676103761,-0.6732909561752989,0,0.003590541030066154,0.05933003610628895
authority,malatya,19,0.6804611063515362,0.6804611063515362,0.703703703703704,0.437956204379562,0.84,0.437956204379562,0.8399054069910724,0.7906551612301503,0.650406676103761,0.6732909561752989,0,0.003590541030066154,0.05933003610628895
average_distance,beta_measure,19,-0.6804123330688049,0.6804123330688049,-0.670417215516321,-0.873480129739713,-0.419783097041593,0.419783097041593,-0.7940491594314533,-0.7947664297612332,-0.5587384791253062,-0.692776098346167,0,0.0006823667200635278,0.007536375453749022
barycenter,beta_measure,19,0.6804123330688049,0.6804123330688049,0.670417215516321,0.419783097041593,0.873480129739713,0.419783097041593,0.7940491594314533,0.8556730573060907,0.5587384791253062,0.692776098346167,0,0.0006823667200635278,0.007536375453749022
beta_measure,closeness,19,0.6804123330688049,0.6804123330688049,0.670417215516321,0.419783097041593,0.873480129739713,0.419783097041593,0.7940491594314533,0.8556730573060907,0.5587384791253062,0.692776098346167,0,0.0006823667200635278,0.007536375453749022
beta_measure,integration,19,0.6804123330688049,0.6804123330688049,0.670417215516321,0.419783097041593,0.873480129739713,0.419783097041593,0.7940491594314533,0.7947664297612334,0.5587384791253062,0.692776098346167,0,0.01029234557997885,0.04223096480581001
beta_measure,lin,19,0.6804123330688049,0.6804123330688049,0.670417215516321,0.419783097041593,0.873480129739713,0.419783097041593,0.7940491594314533,0.8556730573060908,0.5587384791253062,0.692776098346167,0,0.0006823667200635278,0.007536375453749022
beta_measure,radiality,19,0.6804123330688049,0.6804123330688049,0.670417215516321,0.419783097041593,0.873480129739713,0.419783097041593,0.7940491594314533,0.7947664297612332,0.5587384791253062,0.692776098346167,0,0.0006823667200635278,0.007536375453749022
beta_measure,wiener,19,-0.6804123330688049,0.6804123330688049,-0.670417215516321,-0.873480129739713,-0.419783097041593,0.419783097041593,-0.7940491594314533,-0.7947664297612332,-0.5587384791253062,-0.692776098346167,0,0.0006823667200635278,0.007536375453749022
length_scaled_betweenness,markov,19,0.680390701968066,0.680390701968066,0.706498951781971,0.390360029179413,0.804599827192206,0.390360029179413,0.8231151830670765,0.8512004199021834,0.6246543071924222,0.6965035171229911,0,0.0020145112078715295,0.007872459902385054
flow_betweenness,improved_global_structure,19,0.6800364277942825,0.6800364277942825,0.660488861177563,0.518218623481781,0.828078671210825,0.518218623481781,0.8363903626601904,0.9060809710013458,0.69798235329457,0.6718118587155858,0,0.0,0.0
community_mediator,mcc,14,0.6799739298951192,0.6799739298951192,0.675249263396795,0.479055003954617,0.857669945607129,0.479055003954617,0.8082144109026639,0.7840822245671389,0.6581988772150109,0.6828290673595789,0,0.0005736943127504977,0.003987194588825016
effective_size,mcgm,19,0.6799449447727577,0.6799449447727577,0.690720114668798,0.47869285888433,0.838424725415141,0.47869285888433,0.8246926813091316,0.9095709038733136,0.6750397183204584,0.6815633291146728,0,0.003199050390430686,0.02206794318960903
constraint,support,18,-0.6799189593669194,0.6799189593669194,-0.7559125796016091,-0.843744488518154,-0.264748962698455,0.264748962698455,-0.7918488151812784,-0.6992954310963635,-0.6482753810230082,-0.6986511322982729,0,3.316405257211244e-05,0.0005969529462980239
cda,local_dimension,19,-0.6799109689601637,0.6799109689601637,-0.699197168582402,-0.918433645816908,-0.354947455990337,0.354947455990337,-0.8103824651076542,-0.8499703281974198,-0.6961108006110814,-0.6674192503045114,0,0.0,0.0
local_dimension_fixed,mcgm,19,-0.6798683918676633,0.6798683918676633,-0.768179784167117,-0.9429719493311,-0.0193257011884149,0.0193257011884149,-0.7597697557576326,-0.8244992867140527,-0.5229690969393589,-0.687819689186884,0,0.0018344825235348382,0.018200067251557983
bottleneck,load,19,0.6798643967332039,0.6798643967332039,0.717624084057112,0.468083372916219,0.923380516876639,0.468083372916219,0.7957598496382974,0.8718115644498193,0.7622949657811627,0.666335723391902,0,0.00020367446468615378,0.001214934989201999
constraint,semilocal,19,-0.6797834392047072,0.6797834392047072,-0.707647628267183,-0.849916891442171,-0.345454545454545,0.345454545454545,-0.8231868304198215,-0.7770246194645481,-0.6587618183571182,-0.6963851646631698,0,3.150247052031766e-05,0.0005985469398860355
delta_betweenness,linerank,14,0.6797641849789275,0.6797641849789275,0.7112205299483105,0.420041279441291,0.834008097165992,0.420041279441291,0.819627313600039,0.8953911673321859,0.6564010208068043,0.6997428700202841,0,0.0049242263761042826,0.042917662808465984
global_structure,truss,18,0.6796711027035448,0.6796711027035448,0.6949378041450185,0.480212753369822,0.815006808764416,0.480212753369822,0.7999780674594762,0.7418448735276049,0.6922283203646925,0.6761215869860501,0,0.0002306528628286644,0.004151751530915959
heatmap,hindex_strength,19,-0.6796478873371644,0.6796478873371644,-0.684914445564513,-0.785633116413634,-0.524549748855521,0.524549748855521,-0.8124576051489613,-0.7726004383159183,-0.6362975041052062,-0.6882644505861446,0,0.0,0.0
heatmap,lobby,19,-0.6796478873371644,0.6796478873371644,-0.684914445564513,-0.785633116413634,-0.524549748855521,0.524549748855521,-0.8124576051489613,-0.7726004383159183,-0.6362975041052062,-0.6882644505861446,0,0.0,0.0
adaptive_leaderrank,leverage,19,0.679607262225891,0.679607262225891,0.673890289329539,0.534889474931471,0.803636363636363,0.534889474931471,0.8357618699142723,0.8563576902589705,0.651042894779494,0.6803261842014034,0,0.005556739369430928,0.03972050610132699
